email	condition	nballs	nbins	binint	binprob	slider	time	order	nresponsebin
A3B1F0686F9ADB9D	paintdrag100	100	20	1	"1,1,1,1,2,4,5,8,12,15,15,12,8,5,4,2,1,1,1,1"	80	115.196	4	20
FFCA3F698C71ACE8	paintdrag100	100	20	1	"1,1,1,1,2,3,5,9,13,14,14,13,9,5,3,2,1,1,1,1"	90	81.896	4	20
F04EB958F2394B86	paintdrag100	100	20	1	"1,1,1,2,2,3,4,6,14,16,16,14,6,4,3,2,2,1,1,1"	24	133.871	6	20
61C705C97D7A9271	paintdrag100	100	20	1	"1,1,1,1,1,2,3,6,9,12,12,9,6,3,2,1,1,1,1,1"	87	99.984	2	20
D41BB0528F9CEA36	paintdrag100	100	20	1	"1,1,1,2,3,4,6,8,10,14,14,10,8,6,4,3,2,1,1,1"	60	51.906	2	20
BC77D9954D9731A8	paintdrag100	100	20	1	"1,1,1,1,2,5,6,9,11,13,13,11,9,6,5,2,1,1,1,1"	31	89.056	2	20
0E4739B0026C339B	paintdrag100	100	20	1	"1,1,1,2,3,4,5,7,9,11,9,7,5,4,3,2,1,1,1,1"	50	137.564	2	20
C7045B4FD30A1A05	paintdrag100	100	20	1	"1,1,1,1,2,6,8,10,12,13,12,10,8,6,2,2,1,1,1,1"	75	54.036	2	20
EDFAFA433755A74D	paintdrag100	100	20	1	"1,1,1,1,1,4,5,8,10,12,13,12,10,8,5,4,1,1,1,1"	10	36.621	6	20
37427A43350823D9	paintdrag100	100	20	1	"1,1,1,1,3,5,8,10,12,13,12,10,8,5,4,2,1,1,1,1"	62	79.829	2	20
9E7ECDBADBFF81E0	paintdrag100	100	20	1	"0,1,1,1,2,3,4,11,11,11,11,11,11,6,5,4,3,2,1,1"	96	158.716	2	20
12257F761CE07439	paintdrag100	100	20	1	"1,1,1,1,1,2,5,7,8,9,12,14,12,8,7,5,3,1,1,1"	77	65.707	4	20
CC28BB1BA02F9A1B	paintdrag100	100	20	1	"0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"	32	27.656	4	20
266CFED8CE95C948	paintdrag100	100	20	1	"1,1,1,2,2,3,4,5,10,14,16,14,10,5,4,3,2,1,1,1"	80	112.708	2	20
F7230D4DC2B77D35	paintdragtop100	100	20	1	"1,1,1,1,1,1,1,14,14,15,15,14,14,1,1,1,1,1,1,1"	7	228.384	6	20
E673DB302DE3FAE7	paintdragtop100	100	20	1	"1,1,1,2,3,4,5,7,12,14,14,12,7,5,4,3,2,1,1,1"	0	94.856	NA	20
C0E68C4C4DF1ABF6	paintdragtop100	100	20	1	"3,3,4,4,5,6,7,6,5,6,6,5,6,7,6,6,5,4,3,3"	34	336.833	6	20
F85A1342C3256F30	paintdragtop100	100	20	1	"1,1,1,2,3,5,7,8,10,12,12,10,8,7,5,3,2,1,1,1"	14	207.688	6	20
45385A9A6D7922E5	paintdragtop100	100	20	1	"1,1,1,2,3,4,6,8,10,12,12,10,8,6,5,3,2,1,1,1"	78	46.149	6	20
0248D5692056A630	paintdragtop100	100	20	1	"1,2,2,3,4,5,5,7,7,10,10,10,8,7,6,4,3,2,2,2"	21	55.809	6	20
F3E9B51A6B1E3D3B	paintdragtop100	100	20	1	"1,2,2,4,6,7,9,8,8,9,3,4,6,7,6,5,4,4,3,2"	79	31.17	2	20
CDF296B8CA338701	paintdragtop100	100	20	1	"1,1,1,2,3,4,6,10,10,13,12,11,10,6,4,2,1,1,1,1"	2	88.28	6	20
7BE8CFCFF4293572	paintdragtop100	100	20	1	"1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1"	49	245.654	2	20
B7449DC448E7167B	paintdragtop100	100	20	1	"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"	85	48.114	6	20
A0678961DE4ADFF9	paintdragtop100	100	20	1	"1,1,1,1,2,5,7,10,13,14,13,10,7,5,4,2,1,1,1,1"	100	105.329	6	20
7C1B33341CE7A1EF	paintdragtop100	100	20	1	"1,1,1,1,2,8,8,10,8,8,6,6,6,8,8,7,4,3,2,2"	42	78.918	2	20
031BC9A6BC5E6898	paintdragtop100	100	20	1	"1,1,1,1,1,2,11,12,13,13,13,12,11,2,1,1,1,1,1,1"	92	127.427	6	20
266CFED8CE95C948	paintdragtop100	100	20	1	"1,1,1,1,2,3,4,5,12,13,14,13,12,5,4,3,2,1,1,1"	75	121.96	6	20
23F97CFE942A3928	paintdragtop100	100	20	1	"1,1,1,1,2,3,4,6,8,10,12,12,12,10,8,5,1,1,1,1"	26	276.995	6	20
6E0BA03B51185F0F	paintdragtop100	100	20	1	"0,1,1,1,2,4,8,10,11,12,12,11,10,8,4,2,1,1,1,0"	63	167.636	6	20
BC77D9954D9731A8	paintdragtop100	100	20	1	"1,1,2,3,4,6,8,10,12,12,10,8,6,5,4,3,2,1,1,1"	7	94.758	6	20
183B5509F5ED042A	paintdragtop100	100	20	1	"1,1,1,1,3,4,7,9,11,12,12,11,9,7,4,3,1,1,1,1"	24	115.566	6	20
D72D8D4E0C1C8E32	paintdragtop100	100	20	1	"2,2,2,3,10,9,6,5,4,3,3,3,3,12,13,9,4,3,2,2"	59	123.614	2	20
D41BB0528F9CEA36	paintdragtop100	100	20	1	"1,1,1,1,1,2,3,5,11,16,16,16,11,6,3,2,1,1,1,1"	6	94.433	6	20
61C705C97D7A9271	paintdragtop100	100	20	1	"0,1,1,1,1,2,4,6,8,11,13,11,8,6,4,2,1,1,1,1"	86	98.657	6	20
B254EDE86152606A	paintdragtop100	100	20	1	"0,0,1,1,1,13,2,2,2,2,2,2,2,13,1,1,1,0,0,0"	18	95.463	6	20
73846C4EE9DF2DE0	paintdragtop100	100	20	1	"1,1,1,1,1,3,2,2,2,1,1,1,2,2,2,3,2,1,1,1"	58	64.778	6	20
FCD63FE69094F473	paintdragtop100	100	20	1	"1,1,1,1,1,2,12,15,7,2,2,2,3,8,14,13,9,3,2,1"	19	38.625	6	20
4D54F04A1858B7B1	paintdragtop100	100	20	1	"1,1,1,1,3,5,8,10,11,13,13,12,8,5,3,2,1,1,1,0"	46	197.425	6	20
D530A3859DA21207	paintdragtop100	100	20	1	"1,1,1,2,3,6,7,10,12,13,12,10,7,6,3,2,1,1,1,1"	8	131.609	6	20
2CF0E123D3322FA0	paintdragtop100	100	20	1	"0,0,1,1,4,6,9,10,12,13,12,10,9,6,4,1,1,1,0,0"	26	113.481	6	20
0B9430EC318A13CE	paintdragtop100	100	20	1	"1,1,1,1,2,3,6,6,9,14,15,14,9,6,6,2,1,1,1,1"	0	131.27	6	20
B384045A6F0A418A	paintdragtop100	100	20	1	"1,1,2,3,4,5,8,10,7,9,9,7,6,7,6,5,4,3,2,1"	20	152.016	2	20
F50101555758A11A	paintdragtop100	100	20	1	"1,1,1,1,2,3,5,8,12,16,16,12,8,5,3,2,1,1,1,1"	69	118.738	6	20
3B2BEA628FF2AB21	paintdragtop100	100	20	1	"1,1,1,2,2,4,6,8,11,14,14,11,8,6,4,2,2,1,1,1"	100	68.266	6	20
F3647F4B4D24F2C1	paintdragtop100	100	20	1	"1,1,1,8,7,7,7,7,7,7,7,7,7,7,7,9,1,1,1,0"	19	126.899	6	20
196FA4E226F24211	paintdragtop100	100	20	1	"1,1,1,2,3,4,5,7,9,11,12,11,10,7,5,4,3,2,1,1"	82	139.131	12	20
15D9341F62398EA7	paintdragtop100	100	20	1	"0,1,1,2,3,4,5,6,8,9,11,11,10,9,7,5,3,3,1,1"	63	58.195	6	20
AE4A0A750832690B	paintdragtop100	100	20	1	"1,1,0,0,2,2,3,3,3,1,1,1,2,2,3,3,1,2,1,0"	88	10.175	2	20
9E7ECDBADBFF81E0	paintdragtop100	100	20	1	"0,0,1,2,3,4,6,12,16,16,13,12,5,4,3,2,1,0,0,0"	98	144.608	6	20
C7045B4FD30A1A05	paintdragtop100	100	20	1	"1,1,1,1,2,2,4,2,3,1,3,2,3,3,1,2,1,1,1,1"	26	72.784	6	20
37427A43350823D9	paintdragtop100	100	20	1	"1,1,1,1,2,3,10,11,13,13,12,11,7,5,2,2,2,1,1,1"	29	71.646	6	20
0E4739B0026C339B	paintdragtop100	100	20	1	"0,0,0,1,1,2,3,4,6,9,11,9,5,4,3,2,1,1,1,0"	50	52.15	6	20
105DACF0B3829286	paintdragtop100	100	20	1	"1,2,3,4,5,6,7,8,9,10,9,8,7,6,5,4,3,2,1,0"	99	108.327	6	20
6FA1A149D54044D9	paintdragtop100	100	20	1	"1,1,1,1,2,4,6,9,11,14,14,11,9,6,4,2,1,1,1,1"	85	118.571	5	20
E673DB302DE3FAE7	pullup100	100	20	1	"0,1,2,3,4,5,6,7,10,12,12,10,7,6,5,4,3,2,1,0"	0	136.444	NA	20
25711D2DDED8D447	pullup100	100	20	1	"1,1,3,4,5,6,7,8,9,10,9,8,7,6,5,4,3,2,1,1"	74	276.38	NA	20
612E34B7B2F1EC39	pullup100	100	20	1	"1,1,1,1,2,4,6,9,11,14,14,11,9,6,4,2,1,1,1,1"	4	260.086	4	20
D39C7DA84DB3E471	pullup100	100	20	1	"1,1,1,1,2,2,4,8,9,10,9,8,4,2,2,1,1,1,1,1"	33	102.143	6	20
C0E68C4C4DF1ABF6	pullup100	100	20	1	"1,1,2,3,4,5,6,7,8,9,9,9,8,7,6,5,4,3,2,1"	90	84.9	4	20
F4AF810FDD940945	pullup100	100	20	1	"1,1,1,1,1,3,6,8,10,12,13,12,10,8,6,3,1,1,1,1"	91	145.353	4	20
F7230D4DC2B77D35	pullup100	100	20	1	"0,0,0,0,2,3,5,8,10,15,15,15,10,8,5,3,1,0,0,0"	15	348.2	2	20
45385A9A6D7922E5	pullup100	100	20	1	"1,1,1,1,2,4,5,7,10,12,13,12,10,7,5,4,2,1,1,1"	19	137.637	4	20
0248D5692056A630	pullup100	100	20	1	"1,1,2,3,4,5,7,8,9,10,10,9,8,7,5,4,3,2,1,1"	92	95.653	4	20
F3E9B51A6B1E3D3B	pullup100	100	20	1	"0,0,0,1,2,3,5,7,11,13,15,13,11,7,5,3,2,1,1,0"	68	45.997	4	20
B7449DC448E7167B	pullup100	100	20	1	"0,1,1,1,1,1,2,3,4,6,8,10,8,6,4,2,1,1,1,1"	11	166.425	2	20
7BE8CFCFF4293572	pullup100	100	20	1	"2,2,2,2,3,4,5,9,10,11,11,10,9,5,4,3,2,2,2,2"	18	265.878	4	20
9EC114F18BE85650	pullup100	100	20	1	"1,1,2,3,3,3,6,8,9,14,14,9,8,6,3,3,2,2,1,1"	0	76.021	6	20
7C1B33341CE7A1EF	pullup100	100	20	1	"0,1,1,1,2,5,8,11,13,14,13,11,8,5,2,1,1,1,1,1"	78	95.414	4	20
266CFED8CE95C948	pullup100	100	20	1	"1,1,1,1,2,3,4,7,9,14,16,14,9,7,4,3,1,1,1,1"	42	168.154	4	20
BC77D9954D9731A8	pullup100	100	20	1	"0,1,1,1,2,3,5,7,10,13,14,13,10,7,5,3,2,1,1,1"	68	75.695	4	20
6F3D5655E64D51C9	pullup100	100	20	1	"2,2,2,2,3,5,6,7,8,9,10,9,8,7,6,5,3,2,2,2"	49	115.719	6	20
183B5509F5ED042A	pullup100	100	20	1	"1,1,2,3,4,5,6,7,8,9,10,9,8,7,6,5,4,3,1,1"	50	174.602	2	20
D72D8D4E0C1C8E32	pullup100	100	20	1	"1,1,1,2,2,4,7,9,11,12,12,11,9,7,4,2,2,1,1,1"	58	104.326	4	20
D41BB0528F9CEA36	pullup100	100	20	1	"1,1,1,1,2,3,6,9,11,16,15,11,9,6,3,1,1,1,1,1"	64	67.618	4	20
61C705C97D7A9271	pullup100	100	20	1	"1,1,1,1,1,2,3,6,8,9,11,9,8,6,3,2,1,1,1,1"	82	121.411	4	20
F04EB958F2394B86	pullup100	100	20	1	"1,1,1,1,3,5,8,10,12,14,12,10,8,6,3,1,1,1,1,1"	86	165.716	4	20
73846C4EE9DF2DE0	pullup100	100	20	1	"1,1,1,1,2,4,6,7,8,9,11,8,8,7,6,4,2,1,1,1"	56	77.546	4	20
B254EDE86152606A	pullup100	100	20	1	"0,0,0,0,0,6,7,8,10,11,16,11,10,8,7,6,0,0,0,0"	62	54.486	4	20
7A17236D366EC51C	pullup100	100	20	1	"0,1,1,1,2,3,5,9,13,15,15,13,9,5,3,2,1,1,1,0"	84	122.51	4	20
4D54F04A1858B7B1	pullup100	100	20	1	"1,1,1,2,4,5,7,9,10,11,11,10,9,6,5,3,2,1,1,1"	83	297.873	4	20
2CF0E123D3322FA0	pullup100	100	20	1	"0,0,0,2,4,5,8,11,13,15,13,11,8,5,3,2,0,0,0,0"	91	105.783	4	20
B384045A6F0A418A	pullup100	100	20	1	"0,1,1,1,2,4,7,10,12,13,13,12,10,7,3,2,1,1,0,0"	0	56.529	4	20
0CD176CFF208A236	pullup100	100	20	1	"1,1,1,1,2,8,8,8,8,8,8,8,8,8,8,8,2,2,1,1"	0	105.482	6	20
10FBB1B7E73255DE	pullup100	100	20	1	"2,2,2,3,4,5,6,7,8,11,11,8,7,6,5,4,3,2,2,2"	100	206.782	NA	20
196FA4E226F24211	pullup100	100	20	1	"2,2,3,5,6,8,10,11,14,17,20,17,14,11,9,7,5,4,3,2"	100	130.976	8	20
F50101555758A11A	pullup100	100	20	1	"1,1,1,1,2,3,6,8,12,15,15,12,8,6,3,2,1,1,1,1"	73	161.686	4	20
3B2BEA628FF2AB21	pullup100	100	20	1	"1,1,1,2,3,4,6,8,11,13,13,11,8,6,4,3,2,1,1,1"	77	74.435	4	20
C8F3BE8204B4B0B7	pullup100	100	20	1	"1,2,2,3,4,5,6,7,9,11,11,9,7,6,5,4,3,2,2,1"	22	189.039	2	20
15D9341F62398EA7	pullup100	100	20	1	"0,1,2,3,4,5,7,8,9,10,10,9,8,7,5,4,3,2,2,1"	6	74.37	2	20
9E7ECDBADBFF81E0	pullup100	100	20	1	"0,1,2,3,4,5,6,9,11,11,11,9,7,6,5,4,3,2,1,0"	96	175.201	4	20
AE4A0A750832690B	pullup100	100	20	1	"1,1,1,1,2,3,4,5,7,8,7,5,4,3,2,1,1,1,1,1"	12	45.084	4	20
C7045B4FD30A1A05	pullup100	100	20	1	"1,1,1,1,2,3,7,10,11,13,13,11,10,7,3,2,1,1,1,1"	84	152.685	4	20
37427A43350823D9	pullup100	100	20	1	"1,1,1,1,3,5,7,10,11,14,11,10,7,6,5,3,1,1,1,1"	75	65.464	4	20
0E4739B0026C339B	pullup100	100	20	1	"1,1,1,1,2,3,5,8,11,13,11,8,5,4,2,1,1,1,1,1"	50	1223.229	4	20
6FA1A149D54044D9	pullup100	100	20	1	"0,0,0,0,1,4,7,10,13,15,15,13,10,7,4,1,0,0,0,0"	91	135.248	1	20
25711D2DDED8D447	roll100	100	20	1	"6,6,6,8,10,11,12,13,14,15,16,15,14,12,10,9,6,6,6,5"	50	1.829	NA	20
77E9FBE366DE6E9C	roll100	100	20	1	"4,4,4,4,4,4,4,5,6,11,11,6,5,4,4,4,4,4,4,4"	50	88.886	4	20
3DC3A0497E50AF71	roll100	100	20	1	"2,4,4,4,4,5,5,7,7,8,8,7,7,5,5,4,4,4,4,2"	27	89.12	6	20
A073DB47E66C7412	roll100	100	20	1	"1,1,1,2,4,5,7,8,10,11,11,10,8,7,5,4,2,1,1,1"	79	206.101	6	20
105DACF0B3829286	roll100	100	20	1	"1,1,2,3,4,5,6,10,11,12,11,10,6,5,4,3,2,2,1,1"	98	103.181	4	20
089393EC118E0A92	roll100	100	20	1	"1,1,1,2,3,5,7,8,10,12,11,10,9,7,5,3,2,1,1,1"	0	162.446	2	20
6FA1A149D54044D9	roll100	100	20	1	"0,1,1,1,2,4,6,8,10,16,17,10,8,6,4,2,1,1,1,1"	3	160.5	3	20
FCD63FE69094F473	roll100	100	20	1	"1,1,1,2,2,3,5,9,10,12,10,10,10,8,6,4,2,2,1,1"	20	173.033	4	20
D530A3859DA21207	roll100	100	20	1	"1,1,1,1,1,1,2,6,8,10,37,10,8,6,2,1,1,1,1,1"	31	164.94	4	20
7D55D8AB9D518C65	roll100	100	20	1	"1,1,1,1,2,6,7,9,11,11,11,11,9,7,6,2,1,1,1,1"	0	78.147	2	20
F14FF52C4FD969C5	roll100	100	20	1	"1,1,1,2,3,5,6,7,10,14,14,10,7,6,5,3,2,1,1,1"	0	109.352	6	20
7A17236D366EC51C	roll100	100	20	1	"1,1,1,1,2,3,4,8,9,10,21,10,9,8,4,3,2,1,1,1"	21	191.032	NA	20
F1968B16023D3008	roll100	100	20	1	"1,1,2,2,3,3,4,6,7,8,9,10,10,9,8,5,4,3,3,2"	65	71.515	NA	20
10FBB1B7E73255DE	roll100	100	20	1	"1,1,1,2,3,4,5,6,10,15,19,10,6,5,4,3,2,1,1,1"	22	298.809	NA	20
0B9430EC318A13CE	roll100	100	20	1	"4,5,6,7,9,10,11,12,13,19,21,18,13,11,9,9,8,6,5,4"	0	216.621	4	20
15D9341F62398EA7	roll100	100	20	1	"1,2,2,3,4,5,6,7,9,10,11,9,7,6,5,4,3,3,2,1"	45	67.869	4	20
196FA4E226F24211	roll100	100	20	1	"1,1,2,3,5,5,7,8,9,11,10,9,7,6,5,4,3,2,1,1"	87	224.73	NA	20
C8F3BE8204B4B0B7	roll100	100	20	1	"1,2,2,2,3,5,6,8,10,11,11,10,8,6,5,3,2,2,2,1"	62	756.678	6	20
F3647F4B4D24F2C1	roll100	100	20	1	"3,3,3,2,2,2,3,5,6,42,6,5,3,3,2,2,2,2,2,2"	0	164.862	4	20
DE09C51C36A53B80	roll100	100	20	1	"1,1,3,4,5,6,7,7,7,9,9,7,7,7,6,5,4,3,1,1"	18	105.886	6	20
90B01147FF48D1EB	roll100	100	20	1	"2,2,2,3,5,5,6,8,10,10,10,8,6,5,5,5,2,2,2,2"	39	106.156	6	20
74987EE3CB71C1E7	roll100	100	20	1	"1,1,1,2,3,4,6,7,9,10,11,10,9,7,6,5,4,2,1,1"	18	166.669	2	20
031BC9A6BC5E6898	roll100	100	20	1	"3,3,3,3,3,2,3,8,10,10,9,8,4,4,4,4,4,5,5,5"	0	59.735	4	20
EDFAFA433755A74D	roll100	100	20	1	"1,1,1,2,3,4,4,8,9,10,11,12,10,8,5,4,3,2,1,1"	50	113.102	2	20
23F97CFE942A3928	roll100	100	20	1	"1,1,1,1,4,5,7,8,10,11,10,9,8,7,6,5,3,1,1,1"	3	234.691	4	20
475AAB95ED4AC8C2	roll100	100	20	1	"1,2,2,3,3,4,5,6,10,12,13,10,8,6,5,3,3,2,1,1"	0	72.821	6	20
6E0BA03B51185F0F	roll100	100	20	1	"0,1,1,2,3,4,5,7,9,10,16,10,9,7,5,4,3,2,1,1"	50	200.894	4	20
59E42276E5414454	roll100	100	20	1	"1,1,2,3,4,5,6,8,10,16,13,8,6,5,4,3,2,1,1,1"	23	166.879	NA	20
71B8F88DA13E400E	roll100	100	20	1	"1,1,2,3,4,5,6,8,9,11,14,9,8,6,5,3,2,1,1,1"	2	101.243	6	20
F70D8199720BDEC8	roll100	100	20	1	"1,2,2,3,4,4,5,7,9,12,13,9,7,5,5,4,3,2,2,1"	73	87.963	6	20
EA184C48686D4C93	roll100	100	20	1	"1,1,1,1,2,3,5,6,9,22,20,9,6,5,3,2,1,1,1,1"	2	185.967	6	20
F4AF810FDD940945	roll100	100	20	1	"1,1,1,1,1,2,3,4,8,10,33,10,8,5,4,3,2,1,1,1"	0	155.407	6	20
F7230D4DC2B77D35	roll100	100	20	1	"1,1,1,1,2,43,0,0,0,0,0,0,0,0,45,2,1,1,1,1"	36	282.332	4	20
612E34B7B2F1EC39	roll100	100	20	1	"1,1,1,2,3,4,5,6,15,23,15,6,5,4,3,2,1,1,1,1"	0	147.809	6	20
C8121D5CAC7631E6	roll100	100	20	1	"2,2,2,3,4,5,6,7,8,11,11,8,7,6,5,4,3,2,2,2"	23	73.098	NA	20
F85A1342C3256F30	roll100	100	20	1	"1,1,2,2,2,4,6,7,9,17,15,9,7,6,4,2,2,2,1,1"	65	207.923	4	20
0ECD4B30FBFD47EE	roll100	100	20	1	"1,1,2,3,4,5,6,7,8,9,11,9,8,7,6,5,4,2,1,1"	0	120.826	6	20
CDF296B8CA338701	roll100	100	20	1	"1,1,1,2,3,4,5,7,8,10,12,11,10,7,5,4,3,2,2,2"	27	264.784	4	20
A0678961DE4ADFF9	roll100	100	20	1	"1,1,1,1,2,3,6,9,10,11,11,11,10,9,6,3,2,1,1,1"	72	87.577	4	20
416D6A1F48195C10	roll100	100	20	1	"1,1,1,1,2,3,4,7,10,20,20,10,7,4,3,2,1,1,1,1"	52	226.571	6	20
B7449DC448E7167B	roll100	100	20	1	"1,1,2,3,4,5,6,7,8,11,11,8,7,6,5,4,3,2,1,5"	68	159.792	4	20
25711D2DDED8D447	drawcontfill	NA	10	2	"0,0,131,252,322,254,132,28,0,0"	86	47.579	NA	10
EDFAFA433755A74D	drawcontfill	NA	10	2	"0,0,0,0,182,272,188,0,0,0"	37	16.792	4	10
23F97CFE942A3928	drawcontfill	NA	10	2	"1,1,4,30,120,192,191,97,4,0"	83	211.453	2	10
DE09C51C36A53B80	drawcontfill	NA	10	2	"0,0,54,106,178,178,105,60,0,0"	89	29.733	4	10
90B01147FF48D1EB	drawcontfill	NA	10	2	"9,7,28,92,216,374,217,91,16,4"	83	47.542	4	10
74987EE3CB71C1E7	drawcontfill	NA	10	2	"1,11,35,109,240,303,236,32,7,0"	43	123.776	6	10
CC28BB1BA02F9A1B	drawcontfill	NA	10	2	"0,0,27,155,287,272,164,68,0,0"	57	38.161	6	10
9EC114F18BE85650	drawcontfill	NA	10	2	"0,0,10,57,144,207,129,49,0,0"	65	26.931	2	10
031BC9A6BC5E6898	drawcontfill	NA	10	2	"0,0,0,304,321,324,297,18,0,0"	0	59.782	2	10
71B8F88DA13E400E	drawcontfill	NA	10	2	"0,0,51,252,365,364,257,54,0,0"	49	60.656	4	10
EA184C48686D4C93	drawcontfill	NA	10	2	"3,7,38,225,469.000007629395,468.000022888184,225.999984741211,38,5,2"	95	106.614	4	10
F70D8199720BDEC8	drawcontfill	NA	10	2	"0,0,13,92,273,274,92,23,0,0"	80	53.685	4	10
6F3D5655E64D51C9	drawcontfill	NA	10	2	"0,0,0,42,125,279,43,0,0,0"	24	22.754	2	10
FFCA3F698C71ACE8	drawcontfill	NA	10	2	"0,7,50,177,311,312,182,48,9,0"	84	64.558	2	10
6E0BA03B51185F0F	drawcontfill	NA	10	2	"0,0,6,26,161,263,30,5,0,0"	72	53.908	2	10
475AAB95ED4AC8C2	drawcontfill	NA	10	2	"0,0,31,71,124,234,130,56,0,0"	26	27.749	4	10
59E42276E5414454	drawcontfill	NA	10	2	"11,10,21,58,142,278,146,52,20,8"	73	55.162	NA	10
C8121D5CAC7631E6	drawcontfill	NA	10	2	"0,0,42,106,247,101,39,0,0,0"	94	278.395	NA	10
0ECD4B30FBFD47EE	drawcontfill	NA	10	2	"0,11,23,44,114,193,110,42,0,0"	0	54.113	4	10
F85A1342C3256F30	drawcontfill	NA	10	2	"6,9,21,131,202,202,125,23,6,0"	68	59.383	2	10
D39C7DA84DB3E471	drawcontfill	NA	10	2	"0,3,27,126,213,210,116,18,0,0"	34	148.374	2	10
A0678961DE4ADFF9	drawcontfill	NA	10	2	"0,0,4,33,130,355,140,33,11,0"	100	50.442	2	10
416D6A1F48195C10	drawcontfill	NA	10	2	"0,11,61,204,302,301,200,54,10,0"	92	102.44	4	10
CDF296B8CA338701	drawcontfill	NA	10	2	"2,6,13,30,165,290,160,34,7,0"	96	45.855	2	10
A073DB47E66C7412	drawcontfill	NA	10	2	"0,2,14,68,314,306,68,24,3,0"	94	57.543	4	10
3DC3A0497E50AF71	drawcontfill	NA	10	2	"38,75,122,182,219,315,224,186,130,39"	41	95.557	4	10
12257F761CE07439	drawcontfill	NA	10	2	"8,9,9,49,255,425,255,49,11,9"	91	73.125	6	10
77E9FBE366DE6E9C	drawcontfill	NA	10	2	"0,0,0,0,38,354,38,0,0,0"	50	32.503	2	10
089393EC118E0A92	drawcontfill	NA	10	2	"0,0,37,149,272,271,146,38,0,0"	81	52.986	6	10
A3B1F0686F9ADB9D	drawcontfill	NA	10	2	"5,5,11,87,293,293,92,14,7,6"	86	50.33	6	10
105DACF0B3829286	drawcontfill	NA	10	2	"0,0,64,219,280,223,97,40,0,0"	98	42.573	2	10
64E3A4D1C5D96356	drawcontfill	NA	10	2	"0,0,33,158,272,274,156,41,0,0"	77	33.554	2	10
D530A3859DA21207	drawcontfill	NA	10	2	"0,0,13,59,199,197,65,15,0,0"	64	58.469	2	10
7D55D8AB9D518C65	drawcontfill	NA	10	2	"0,0,17,99,243,248,104,39,0,0"	81	17.783	6	10
F14FF52C4FD969C5	drawcontfill	NA	10	2	"2,0,31,89.0000305175781,277.000030517578,278.000030517578,85.0000305175781,42.0000305175781,0,0"	87	34.173	4	10
F1968B16023D3008	drawcontfill	NA	10	2	"25,31,31,143,253,276,181,59,17,0"	36	41.925	NA	10
7A17236D366EC51C	drawcontfill	NA	10	2	"0,0,0,24,283,362,275,28,0,0"	72	42.557	NA	10
FCD63FE69094F473	drawcontfill	NA	10	2	"0,13,45,62,326,336,87,43,0,0"	53	35.269	2	10
196FA4E226F24211	drawcontfill	NA	10	2	"21,44,78,136,200,128,79,51,15,8"	75	77.281	2	10
0743F1ABFA1AC4BF	drawcontfill	NA	10	2	"0,0,0,0,67,319,47,0,0,0"	84	24.824	6	10
C8F3BE8204B4B0B7	drawcontfill	NA	10	2	"0,9,20,72,187,189,81,21,7,0"	79	319.434	4	10
F3647F4B4D24F2C1	drawcontfill	NA	10	2	"21,22,21,22,22,142,22,18,15,16"	23	74.681	2	10
0CD176CFF208A236	drawcontfill	NA	10	2	"6,9,43,348,379,347,43,12,10,10"	30	57.905	2	10
10FBB1B7E73255DE	drawcontfill	NA	10	2	"9,9,17,95,253,252,94,12,5,6"	100	123.74	NA	10
0B9430EC318A13CE	drawcontfill	NA	10	2	"0,0,6,45,150,353,152,43,8,0"	0	35.58	2	10
25711D2DDED8D447	drawcontline	NA	10	2	"20,22,35,251,357,218,58,45,26,18"	50	52.725	NA	10
105DACF0B3829286	drawcontline	NA	10	2	"0,7,79,233,306,233,137,54,9,0"	96	94.601	1	10
089393EC118E0A92	drawcontline	NA	10	2	"62,172,301,24,16,11,171,63,30,23"	81	64.767	5	10
A3B1F0686F9ADB9D	drawcontline	NA	10	2	"368,257,82,32,29,29,260,79,28,25"	69	62.959	5	10
77E9FBE366DE6E9C	drawcontline	NA	10	2	"16,19,23,43,200,297,202,38,16,15"	50	51.116	1	10
12257F761CE07439	drawcontline	NA	10	2	"13,13,16,34,209,372,170,88,27,14"	85	104.299	5	10
A073DB47E66C7412	drawcontline	NA	10	2	"16,15,353,312,230,32,19,15,0,0"	69	39.067	3	10
3DC3A0497E50AF71	drawcontline	NA	10	2	"20,33,48,97,210,404,413,122,49,22"	46	13.961	3	10
10FBB1B7E73255DE	drawcontline	NA	10	2	"13,13,29,84,216,215,83,25,13,12"	85	128.492	NA	10
0CD176CFF208A236	drawcontline	NA	10	2	"9,41,67,246,342,346,257,43,21,13"	32	108.849	1	10
0B9430EC318A13CE	drawcontline	NA	10	2	"11,11,18,153,293,434,352,218,19,16"	0	75.549	1	10
196FA4E226F24211	drawcontline	NA	10	2	"13,32,77,144,209,257,201,116,59,20"	93	112.743	1	10
F3647F4B4D24F2C1	drawcontline	NA	10	2	"30,30,28,32,51,193,48,35,17,12"	78	105.905	1	10
C8F3BE8204B4B0B7	drawcontline	NA	10	2	"6.70001220703125,15.7000122070312,11.7000122070312,33.7000122070312,332.699996948242,332.699996948242,44.7000122070312,16.7000122070312,6.70001220703125,0"	33	85.995	3	10
